
THE FOLLOWING IS THE WEIGHT CHANGE AND THE MEAN SQUARE ERROR
------------------------------------------------------------


	 0.081	 0.046	 0.147	 0.137	
	 0.081	 0.046	 0.147	 0.137	
    38	      MEANSQUARE ERROR = 0.0020


	 0.081	 0.045	 0.147	 0.137	
	 0.081	 0.045	 0.147	 0.137	
	 0.081	 0.045	 0.147	 0.137	
	 0.081	 0.045	 0.147	 0.137	
	 0.081	 0.045	 0.147	 0.137	
    39	      MEANSQUARE ERROR = 0.0020


	 0.081	 0.045	 0.146	 0.138	
	 0.081	 0.045	 0.146	 0.138	
	 0.081	 0.045	 0.146	 0.138	
	 0.081	 0.045	 0.146	 0.138	
	 0.081	 0.045	 0.146	 0.138	
    40	      MEANSQUARE ERROR = 0.0020


	 0.080	 0.045	 0.146	 0.138	
	 0.080	 0.045	 0.146	 0.138	
	 0.080	 0.045	 0.146	 0.138	
	 0.080	 0.045	 0.146	 0.138	
	 0.080	 0.045	 0.146	 0.138	
    41	      MEANSQUARE ERROR = 0.0020


	 0.080	 0.045	 0.145	 0.138	
	 0.080	 0.045	 0.145	 0.138	
	 0.080	 0.045	 0.145	 0.138	
	 0.080	 0.045	 0.145	 0.138	
	 0.080	 0.045	 0.145	 0.138	
    42	      MEANSQUARE ERROR = 0.0020


	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
    43	      MEANSQUARE ERROR = 0.0020


	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
	 0.080	 0.045	 0.145	 0.139	
    44	      MEANSQUARE ERROR = 0.0020


	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
    45	      MEANSQUARE ERROR = 0.0020


	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
	 0.079	 0.044	 0.144	 0.139	
    46	      MEANSQUARE ERROR = 0.0020


	 0.079	 0.044	 0.144	 0.140	
	 0.079	 0.044	 0.144	 0.140	
	 0.079	 0.044	 0.144	 0.140	
	 0.079	 0.044	 0.144	 0.140	
	 0.079	 0.044	 0.144	 0.140	
    47	      MEANSQUARE ERROR = 0.0020


	 0.079	 0.044	 0.143	 0.140	
	 0.079	 0.044	 0.143	 0.140	
	 0.079	 0.044	 0.143	 0.140	
	 0.079	 0.044	 0.143	 0.140	
	 0.079	 0.044	 0.143	 0.140	
    48	      MEANSQUARE ERROR = 0.0020


	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
    49	      MEANSQUARE ERROR = 0.0020


	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
	 0.078	 0.044	 0.143	 0.140	
    50	      MEANSQUARE ERROR = 0.0020


	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
    51	      MEANSQUARE ERROR = 0.0020


	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
	 0.078	 0.043	 0.142	 0.141	
    52	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
    53	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
	 0.077	 0.043	 0.142	 0.141	
